# Age_Ma	Sea_level_m
62.800000	187.933807
62.900000	183.233613
63.000000	162.752057
63.100000	130.588395
63.200000	111.120922
63.300000	103.632103
63.400000	100.888164
63.500000	100.918026
63.600000	104.771332
63.700000	115.297228
63.800000	131.817757
63.900000	151.486244
64.000000	167.862116
64.100000	179.756932
64.200000	187.253747
64.300000	190.662738
64.400000	191.183966
64.500000	188.036788
64.600000	176.058474
64.700000	162.705174
64.800000	161.117485
64.900000	169.271620
65.000000	174.585484
65.100000	182.522706
65.200000	189.965208
65.300000	194.607857
65.400000	195.733821
65.500000	190.907163
65.600000	169.540082
65.700000	167.412143
65.800000	169.022500
65.900000	178.319290
66.000000	190.663137
66.100000	197.636694
66.200000	199.315871
66.300000	191.317055
66.400000	155.603170
66.500000	147.507690
66.600000	146.810656
66.700000	148.767970
66.800000	155.701516
66.900000	169.062330
67.000000	183.702757
67.100000	192.799851
67.200000	198.569567
67.300000	202.004858
67.400000	203.864069
67.500000	204.178308
67.600000	203.965740
67.700000	203.082443
67.800000	201.380197
67.900000	198.975470
68.000000	196.034756
68.100000	192.313712
68.200000	188.365120
68.300000	184.162845
68.400000	179.931029
68.500000	177.557500
68.600000	176.194497
68.700000	178.381801
68.800000	186.535819
68.900000	199.228613
69.000000	206.806569
69.100000	208.216552
69.200000	201.321315
69.300000	179.518942
69.400000	179.164240
69.500000	200.979099
69.600000	210.201215
69.700000	212.741573
69.800000	212.860267
69.900000	211.136749
70.000000	205.096723
70.100000	182.162082
70.200000	173.056442
70.300000	172.125456
70.400000	174.253184
70.500000	182.154694
70.600000	198.541074
70.700000	210.787624
70.800000	216.439456
70.900000	219.147481
71.000000	219.355433
71.100000	218.322772
71.200000	214.497255
71.300000	204.452756
71.400000	192.514460
71.500000	178.357034
71.600000	175.626681
71.700000	176.684254
71.800000	187.142568
71.900000	206.886502
72.000000	216.866466
72.100000	220.918962
72.200000	222.521516
72.300000	222.710862
72.400000	221.538110
72.500000	218.168132
72.600000	211.980190
72.700000	201.463252
72.800000	185.044616
72.900000	165.745230
