# Age_Ma	Sea_level_m
110.100000	171.099656
110.200000	171.703123
110.300000	172.332331
110.400000	172.988783
110.500000	173.683156
110.600000	174.413869
110.700000	175.178882
110.800000	175.978544
110.900000	176.814466
111.000000	177.678051
111.100000	178.550019
111.200000	179.421902
111.300000	180.285203
111.400000	181.122776
111.500000	181.921049
111.600000	182.674484
111.700000	183.374883
111.800000	184.009800
111.900000	184.542333
112.000000	184.986463
112.100000	185.335817
112.200000	185.585644
112.300000	185.701300
112.400000	185.723637
112.500000	185.662770
112.600000	185.521714
112.700000	185.276077
112.800000	184.944325
112.900000	184.535622
113.000000	184.049174
113.100000	183.462269
113.200000	182.779179
113.300000	182.010722
113.400000	181.152630
113.500000	180.194276
113.600000	179.100828
113.700000	177.892908
113.800000	176.558582
113.900000	175.085113
114.000000	173.462601
114.100000	171.691759
114.200000	169.785980
114.300000	167.780205
114.400000	165.694478
114.500000	163.551243
114.600000	161.374675
114.700000	159.189933
114.800000	157.022372
114.900000	154.896411
115.000000	152.831709
115.100000	150.832964
115.200000	148.899843
115.300000	147.017448
115.400000	145.178962
115.500000	143.378638
115.600000	141.611178
115.700000	139.871655
115.800000	138.155448
115.900000	136.458738
116.000000	134.777749
116.100000	133.105531
116.200000	131.438155
116.300000	129.771748
116.400000	128.103011
116.500000	126.430836
116.600000	124.761628
116.700000	123.108760
116.800000	121.480980
116.900000	119.887316
117.000000	118.336593
117.100000	116.837332
117.200000	115.397624
117.300000	114.044502
117.400000	112.765742
117.500000	111.551326
117.600000	110.394112
117.700000	109.287577
117.800000	108.233152
117.900000	107.220267
118.000000	106.238372
118.100000	105.283347
118.200000	104.351356
118.300000	103.442624
118.400000	102.548372
118.500000	101.668509
118.600000	100.804642
118.700000	99.960810
118.800000	99.146713
118.900000	98.358907
119.000000	97.599789
119.100000	96.871726
119.200000	96.188329
119.300000	95.548765
119.400000	94.951253
119.500000	94.398234
119.600000	93.899676
119.700000	93.468632
119.800000	93.093947
119.900000	92.777064
120.000000	92.522006
120.100000	92.346420
120.200000	92.224155
120.300000	92.153768
120.400000	92.133934
120.500000	92.185706
120.600000	92.285290
120.700000	92.431867
120.800000	92.625090
120.900000	92.884104
121.000000	93.192135
121.100000	93.547109
121.200000	93.949426
121.300000	94.414690
121.400000	94.636760
121.500000	94.787739
121.600000	94.938717
121.700000	95.089696
121.800000	95.229581
121.900000	95.312859
122.000000	95.396136
122.100000	95.479414
122.200000	95.562691
122.300000	95.645969
122.400000	95.729246
122.500000	95.812523
122.600000	95.895801
122.700000	95.979078
122.800000	96.061038
122.900000	96.142634
123.000000	96.224229
123.100000	96.305825
123.200000	96.387420
123.300000	96.469016
123.400000	96.550611
123.500000	96.632207
123.600000	96.713802
123.700000	96.795398
123.800000	97.543157
123.900000	101.759163
124.000000	107.259240
124.100000	113.771215
124.200000	119.292058
124.300000	119.983449
124.400000	120.674840
124.500000	121.342618
124.600000	121.997391
124.700000	122.652163
124.800000	123.175968
124.900000	123.672947
125.000000	124.169927
125.100000	124.644697
125.200000	124.984204
125.300000	125.323710
125.400000	125.663217
125.500000	126.002723
125.600000	126.342230
125.700000	126.676552
125.800000	127.009575
125.900000	127.342599
126.000000	127.675622
126.100000	128.008645
126.200000	128.409769
126.300000	128.895909
126.400000	129.382049
126.500000	129.868189
126.600000	131.126436
126.700000	132.753604
126.800000	134.454380
126.900000	136.048305
127.000000	137.521631
127.100000	138.863043
127.200000	140.062416
127.300000	141.105662
127.400000	141.978289
127.500000	142.525517
127.600000	143.287537
127.700000	143.487611
127.800000	142.972997
127.900000	141.208427
128.000000	139.085928
128.100000	137.740007
128.200000	136.549499
128.300000	135.358991
128.400000	134.168482
128.500000	132.977974
128.600000	131.839914
128.700000	131.398664
128.800000	130.957414
128.900000	130.516163
129.000000	129.858214
129.100000	129.034827
129.200000	128.599108
129.300000	128.195507
129.400000	127.938219
129.500000	127.694427
129.600000	127.578770
129.700000	127.463112
129.800000	127.463810
129.900000	127.471006
130.000000	127.551946
130.100000	127.658797
130.200000	127.795846
130.300000	128.001092
130.400000	128.206338
130.500000	128.451886
130.600000	128.699957
130.700000	128.986247
130.800000	129.459144
130.900000	129.905700
131.000000	130.300976
131.100000	130.696253
131.200000	131.406979
131.300000	132.173285
131.400000	132.836085
131.500000	135.617798
131.600000	136.576643
131.700000	137.051336
131.800000	137.526029
131.900000	139.487239
132.000000	139.729990
132.100000	139.972742
132.200000	140.215493
132.300000	140.458244
132.400000	140.700995
132.500000	140.943747
132.600000	141.389873
132.700000	142.056323
132.800000	142.722773
132.900000	143.227666
133.000000	143.708693
133.100000	144.189719
133.200000	144.772649
133.300000	145.757689
133.400000	147.504432
133.500000	150.401928
133.600000	153.618058
133.700000	154.451776
133.800000	155.210773
133.900000	155.546351
134.000000	155.881930
134.100000	156.217508
134.200000	156.553086
134.300000	157.263223
134.400000	161.306123
134.500000	161.972980
134.600000	162.217478
134.700000	162.461975
134.800000	162.706473
134.900000	162.950971
135.000000	163.195468
135.100000	163.455995
135.200000	163.742951
135.300000	164.029907
135.400000	164.316862
135.500000	164.603818
135.600000	165.695624
135.700000	170.228201
135.800000	170.472628
135.900000	170.717055
136.000000	170.961483
136.100000	171.205910
136.200000	172.896010
136.300000	173.019094
136.400000	173.142178
136.500000	173.265261
136.600000	173.388345
136.700000	173.562531
136.800000	173.804458
136.900000	173.891848
137.000000	173.915040
137.100000	173.902660
137.200000	173.890279
137.300000	173.877899
137.400000	173.865518
137.500000	173.853138
137.600000	173.840758
137.700000	173.665600
137.800000	173.201194
137.900000	172.578796
138.000000	171.839842
138.100000	171.371050
138.200000	170.931935
138.300000	170.526575
138.400000	170.149667
138.500000	169.830245
138.600000	169.510824
138.700000	169.214831
138.800000	168.956858
138.900000	168.698885
139.000000	168.440911
139.100000	168.175901
139.200000	167.903167
