,sediments,sediments,sediments,crust,crust,crust,lithosphere,lithosphere,lithosphere,serpentinite,serpentinite,serpentinite,serpentinite_bending,serpentinite_bending,serpentinite_bending,serpentinite_mor,serpentinite_mor,serpentinite_mor,organic_sediments,organic_sediments,organic_sediments,total,total,total,cumulative_subducted,cumulative_subducted,cumulative_subducted
,min,mean,max,min,mean,max,min,mean,max,min,mean,max,min,mean,max,min,mean,max,min,mean,max,min,mean,max,min,mean,max
0,64.80430067088173,64.80430067088173,64.80430067088173,18.76436707775925,22.324508254015555,26.710295611549014,6.902409771257881,13.738195557644582,22.27248871241235,9.65785531205396,9.768276622333111,10.407462268023796,8.612858685526275,8.612858685526275,8.612858685526275,1.0449966265276849,1.1554179368068356,1.7946035824975213,0.0,4.534761036970713,9.9472177585164,100.16818824659806,114.60587097240905,133.0416495384472,11787.404092887266,14596.353018490523,18051.1675391767
1,68.24048776575223,68.24048776575223,68.24048776575223,18.76436707775925,22.324508254015555,26.710295611549014,6.902409771257881,13.738195557644582,23.029614640569193,9.768358110525611,9.90981088374767,10.665098429450083,8.612858685526275,8.612858685526275,8.612858685526275,1.1554994249993353,1.2969521982213963,2.052239743923809,0.0,4.534761036970713,9.9472177585164,101.75348995551829,116.91579426334523,137.1229042707472,11787.404092887266,14596.353018490523,18051.1675391767
2,68.24048776575223,68.24048776575223,68.24048776575223,19.515861125202946,23.199848218915307,27.741875899526544,6.9319459161631585,14.041199110280427,23.029614640569193,9.667351311791204,9.784435985223197,10.455448166491557,8.60952776099563,8.60952776099563,8.60952776099563,1.0578235507955733,1.1749082242275666,1.845920405495927,0.0,4.534761036970713,9.9472177585164,101.75348995551829,116.91579426334523,137.1229042707472,11787.404092887266,14596.353018490523,18051.1675391767
3,68.24048776575223,68.24048776575223,68.24048776575223,19.625545496416095,23.31911090905401,27.873345164960348,6.9319459161631585,14.041199110280427,23.029614640569193,9.667351311791204,9.784435985223197,10.455448166491557,8.60952776099563,8.60952776099563,8.60952776099563,1.0578235507955733,1.1749082242275666,1.845920405495927,0.0,4.457653335701413,9.77807828476439,101.75348995551829,116.91579426334523,137.1229042707472,11787.404092887266,14596.353018490523,18051.1675391767
4,64.80430067088173,64.80430067088173,64.80430067088173,19.625545496416095,23.31911090905401,27.873345164960348,7.257976644227008,13.953754499487111,23.029614640569193,9.649609760359704,9.760031070638856,10.39921671632954,8.60461313383202,8.60461313383202,8.60461313383202,1.0449966265276849,1.1554179368068356,1.7946035824975213,0.0,4.39867575145131,9.648708099957709,100.16818824659806,114.60587097240905,134.75401847312173,11687.535400066032,14481.927014905597,17918.359406590727
5,62.92004073692383,62.92004073692383,62.92004073692383,19.69559117065683,23.404489398640727,27.9773335203441,7.3333780370681545,13.953754499487111,22.433555540287394,9.649609760359704,9.760031070638856,10.39921671632954,8.60461313383202,8.60461313383202,8.60461313383202,1.0449966265276849,1.1554179368068356,1.7946035824975213,0.0,4.39867575145131,9.648708099957709,99.86869282123362,114.49812247121685,133.0416495384472,11592.418178068569,14371.798447487705,17789.230114327827
6,61.0682699572717,61.0682699572717,61.0682699572717,19.75746818780095,23.52046664655306,28.15384300698511,7.412763383650728,14.041199110280427,22.433555540287394,9.649609760359704,9.769987174862873,10.39921671632954,8.60461313383202,8.60461313383202,8.60461313383202,1.0449966265276849,1.1653740410308535,1.7946035824975213,0.0,4.329466833107315,9.49689498875153,98.99859563159823,114.42600358492648,132.8081325859727,11492.24998982197,14257.192576515296,17656.18846478938
7,59.08963504246696,59.08963504246696,59.08963504246696,19.838858756496048,23.600410086210644,28.2352880283365,7.614937722778032,14.041199110280427,22.395618677004677,9.623989358901687,9.736032287563408,10.33678774660725,8.580614350756571,8.580614350756571,8.580614350756571,1.043375008145116,1.1554179368068356,1.7561733958506793,0.0,4.141448148225889,9.08446690578582,95.11722199746364,110.12856741789213,129.1292922628983,11382.417026506215,14131.313612074904,17509.84438679138
8,57.45836768103974,57.45836768103974,57.45836768103974,19.838858756496048,23.600410086210644,28.2352880283365,7.653014625117055,14.041199110280427,22.395618677004677,9.427325756764711,9.536888994191958,10.163613890751572,8.528163930507382,8.528163930507382,8.528163930507382,0.8991618262573287,1.0087250636845766,1.6354499602441894,0.0,4.0858113388591075,8.962424872336108,93.55968643608173,107.95190154675969,126.268630128946,11283.418430874617,14016.815489603687,17375.09036831826
9,55.49814668053113,55.49814668053113,55.49814668053113,20.007278077044514,23.777076979113673,28.421568101347,7.678744076681664,14.041199110280427,22.395618677004677,9.320988762392798,9.426746041041518,10.030935027738762,8.484142191269173,8.484142191269173,8.484142191269173,0.8368465711236239,0.9426038497723452,1.5467928364695882,0.0,4.0641249128823285,8.91485464761285,91.94457681013631,106.46542011804698,124.96093093744216,11189.858744438536,13908.863588056927,17248.821738189312
10,51.99181341882948,51.99181341882948,51.99181341882948,20.157564625148705,23.98076898931539,28.68604707775842,7.678744076681664,14.06977883002672,22.395618677004677,9.15548135926519,9.26123863791391,9.865427624611154,8.318634788141566,8.318634788141566,8.318634788141566,0.8368465711236239,0.9426038497723452,1.5467928364695882,0.0,3.9222836990046592,8.60371908168764,88.57801113857283,103.10196474328465,121.76734052092144,11097.9141676284,13802.39816793888,17123.86080725187
11,50.924263049823466,50.924263049823466,50.924263049823466,20.157564625148705,23.98076898931539,28.68604707775842,7.678744076681664,14.06977883002672,22.395618677004677,9.05084651497138,9.138494500993614,9.715804683953918,8.221751986779047,8.221751986779047,8.221751986779047,0.8290945281923329,0.9167425142145671,1.4940526971748713,0.0,3.707530398765576,8.132647326324488,87.89740891376256,101.469265661962,118.83787301743394,11009.336156489828,13699.296203195596,17002.09346673095
12,48.182905066676675,48.182905066676675,48.182905066676675,20.157564625148705,23.98076898931539,28.68604707775842,7.757626766258763,14.06977883002672,22.395618677004677,8.965951022725335,9.05359900874757,9.630909191707874,8.136856494533003,8.136856494533003,8.136856494533003,0.8290945281923329,0.9167425142145671,1.4940526971748713,0.0,3.6832637640772825,8.079417288943716,86.00638850805274,99.41082714547049,116.31383205972628,10926.880299242315,13602.378265946612,16886.161701061385
13,46.41930749495607,46.41930749495607,46.41930749495607,20.232950974011466,24.065290618030605,28.78439070081134,8.000705843603306,14.138956096568602,22.395618677004677,8.965951022725335,9.05359900874757,9.630909191707874,8.136856494533003,8.136856494533003,8.136856494533003,0.8290945281923329,0.9167425142145671,1.4940526971748713,0.0,3.636085127273971,7.975928666278388,83.22362571374686,97.62601620329656,115.93176566956372,10843.831938744312,13505.389184644884,16771.398508063467
14,45.79045241365621,45.79045241365621,45.79045241365621,20.582246112267725,24.489952651612754,29.29687439057836,8.342496668742216,14.609080705213147,22.433555540287394,8.85827186966079,8.945919855683025,9.523230038643328,8.029177341468458,8.029177341468458,8.029177341468458,0.8290945281923329,0.9167425142145671,1.4940526971748713,0.0,3.625275136803356,7.952216429117039,83.04836049800377,96.98908130172804,115.74412551600314,10765.53313470274,13413.866368480312,16663.107968843262
