,sediments,sediments,sediments,crust,crust,crust,lithosphere,lithosphere,lithosphere,serpentinite_total,serpentinite_total,serpentinite_total,serpentinite_bending,serpentinite_bending,serpentinite_bending,serpentinite_mor,serpentinite_mor,serpentinite_mor,organic_sediments,organic_sediments,organic_sediments,total_influx,total_influx,total_influx
8,200.65446152738946,200.65446152738946,200.65446152738946,20.79150035860143,24.835359964902317,29.719568511432385,7.653014625117055,14.155759215651544,23.623340575899462,11.00590463298093,11.254216014172314,11.940075528517546,8.528163930507382,8.528163930507382,8.528163930507382,2.4777407024735467,2.726052083664933,3.411911598010163,0.0,5.258529187245306,11.53483821718325,240.09501630920437,256.1446551156979,277.43607765689666
9,200.5510942215725,200.5510942215725,200.5510942215725,21.06846584830597,25.070891695496417,29.905848584442882,7.678744076681664,14.219761647625837,23.967516936813215,10.795138277236589,11.08781610032333,11.769798248051863,8.484142191269173,8.484142191269173,8.484142191269173,2.3109960859674157,2.603673909054156,3.28565605678269,0.0,5.684284822903038,12.468753805077652,240.10702924100053,256.6185532290418,278.6542933959016
10,201.91123449743705,201.91123449743705,201.91123449743705,21.283159736885242,25.289719186101316,30.341079633974182,7.678744076681664,14.471670376565074,24.139678776201347,10.629630874108981,10.92230869719572,11.604290844924256,8.318634788141566,8.318634788141566,8.318634788141566,2.3109960859674157,2.603673909054156,3.28565605678269,0.0,5.982297389974037,13.12245879091091,241.56508444024666,258.6433513611854,281.2073996672224
11,200.84368412843102,200.84368412843102,200.84368412843102,21.283159736885242,25.289719186101316,30.341079633974182,7.678744076681664,14.541709412901138,25.624382726438622,10.524996029815172,10.799564560275424,11.492266321719892,8.221751986779047,8.221751986779047,8.221751986779047,2.3032440430361247,2.577812573496378,3.270514334940845,0.0,5.767544089734954,12.651387035547758,240.32292649087637,257.2689149433706,280.99298258389774
12,198.10232614528422,198.10232614528422,198.10232614528422,21.283159736885242,25.289719186101316,30.341079633974182,7.757626766258763,14.541709412901138,25.624382726438622,10.467486390532098,10.78036823843161,11.615804625975901,8.136856494533003,8.136856494533003,8.136856494533003,2.3306298959990954,2.643511743898607,3.4789481314428987,0.0,5.74327745504666,12.598156998166985,237.61059903896034,254.45740043776493,278.2654305916643
13,196.33872857356363,196.33872857356363,196.33872857356363,21.358546085748,25.374240814816535,30.4394232570271,8.000705843603306,14.61088667944302,25.624382726438622,10.467486390532098,10.78036823843161,11.615804625975901,8.136856494533003,8.136856494533003,8.136856494533003,2.3306298959990954,2.643511743898607,3.4789481314428987,0.0,5.5271215486740415,12.124008558381702,236.16546689344705,252.63134585492884,276.1260282032113
14,197.13492755943437,197.13492755943437,197.13492755943437,21.643433883529177,25.783767367995495,30.781154873674243,8.342496668742216,15.081011288087565,26.16574438567962,10.359807237467553,10.672689085367065,11.508125472911356,8.029177341468458,8.029177341468458,8.029177341468458,2.3306298959990954,2.643511743898607,3.4789481314428987,0.0,5.516311558203426,12.100296321220352,237.52975802239973,254.24440939826428,277.7816082278089
15,195.2619978267364,195.2619978267364,195.2619978267364,22.21061265424426,26.379376285151757,31.529417964680366,8.373599688797302,15.100104523383731,26.53347171798484,10.371646385230811,10.681600618880925,11.657941997360826,8.029177341468458,8.029177341468458,8.029177341468458,2.342469043762354,2.652423277412466,3.628764655892369,0.0,5.514085719519012,12.09541383636422,236.25511008047195,252.98395597933433,277.0677663657361
16,195.0407658188864,195.0407658188864,195.0407658188864,22.53111510928205,26.800854579384183,32.07561369146125,8.552880503054636,15.271228148064852,26.353667019339724,10.479325538295356,10.78927977194547,11.765621150425371,8.136856494533003,8.136856494533003,8.136856494533003,2.342469043762354,2.652423277412466,3.628764655892369,0.0,5.68306298908832,12.466073653484177,236.53366134191705,253.52430315996713,277.5835852031418
17,193.89206810763395,193.89206810763395,193.89206810763395,22.107360569752394,26.2824771529049,31.415597354042216,8.556639104644782,15.349684863511078,26.16699459581069,10.16960012601838,10.382647254106395,11.15293009538895,8.168312160140056,8.168312160140056,8.168312160140056,2.0012879658783245,2.2143350939663398,2.9846179352488926,0.0,5.506040900783808,12.077767137203127,234.6733029727067,251.36429847592603,274.55767168335433
18,193.80173948118917,193.80173948118917,193.80173948118917,22.248302282287806,26.49181994566722,31.710827925454875,8.566970235350063,15.445925065908812,25.724321567274522,10.169228142326743,10.36706631095855,11.126692687185297,8.221751986779047,8.221751986779047,8.221751986779047,1.9474761555476954,2.145314324179504,2.9049407004062493,0.0,5.350701414343775,11.737022457270175,234.671962037924,251.33343663463842,274.02988443219556
19,193.5841704749925,193.5841704749925,193.5841704749925,22.248302282287806,26.49181994566722,31.710827925454875,8.649916275449849,15.52332789681568,25.724321567274522,10.227487267657592,10.42335612489241,11.245233939689445,8.2695740284764,8.2695740284764,8.2695740284764,1.9579132391811924,2.153782096416009,2.975659911213045,0.0,5.2647831396435105,11.548556564379352,234.6476710621359,251.2168666568779,273.7423912609839
20,193.9901468657232,193.9901468657232,193.9901468657232,22.248302282287806,26.49181994566722,31.710827925454875,8.649916275449849,15.494505617224714,25.317098401247215,10.34363067910235,10.547511233212834,11.424365935944508,8.336461503068165,8.336461503068165,8.336461503068165,2.0071691760341865,2.2110497301446688,3.087904432876342,0.0,5.260450901631962,11.5390535906766,235.23199610256322,251.78443456345994,273.9814927190464
21,197.04992614424236,197.04992614424236,197.04992614424236,22.29148572105961,26.55466440676636,31.79573143904706,8.673601132846661,15.49745498559127,25.44620928224452,9.694610350166057,9.913333404858639,11.348942233780095,8.336461503068165,8.336461503068165,8.336461503068165,1.3581488470978929,1.576871901790474,3.01248073071193,0.0,5.314529253430119,11.657677072040219,237.7096233483147,254.32990819488876,277.2984861713543
22,199.86607776449262,199.86607776449262,199.86607776449262,22.31816418064031,26.57528275901503,31.81185295503698,8.777656051649123,15.6058901841315,25.146493002627995,9.654281954814781,9.858649981464584,11.055203071842202,8.336461503068165,8.336461503068165,8.336461503068165,1.317820451746617,1.52218847839642,2.7187415687740377,0.0,5.314529253430119,11.657677072040219,240.61617995159685,257.2204299425339,279.53730386603996
23,202.8508794699565,202.8508794699565,202.8508794699565,23.190786835187925,27.605835256661607,33.03464415492809,9.1074640043708,16.22250773882115,26.32250297288527,9.654281954814781,9.858649981464584,11.266902714413503,8.336461503068165,8.336461503068165,8.336461503068165,1.317820451746617,1.52218847839642,2.9304412113453377,0.0,5.285904410488648,11.594887093975082,244.80341226433,261.8237768573925,285.06981640615845
24,204.69384228354843,204.69384228354843,204.69384228354843,23.514816330487353,27.969933945992224,33.450164742837714,9.277405972238542,16.755610722516707,27.178795821742398,9.654281954814781,9.858649981464584,11.266902714413503,8.336461503068165,8.336461503068165,8.336461503068165,1.317820451746617,1.52218847839642,2.9304412113453377,0.0,5.285904410488648,11.594887093975082,247.14034654108912,264.56394134401063,288.1845926565171
25,208.38701710750263,208.38701710750263,208.38701710750263,23.53264115349695,27.969933945992224,33.450164742837714,9.306943475561509,16.8111318430218,27.178795821742398,9.654281954814781,9.858649981464584,11.266902714413503,8.336461503068165,8.336461503068165,8.336461503068165,1.317820451746617,1.52218847839642,2.9304412113453377,0.0,5.303352658115877,11.633160669415428,250.88088369137586,268.3300855360971,291.9160410559117
26,208.38701710750263,208.38701710750263,208.38701710750263,23.53264115349695,27.969933945992224,33.450164742837714,9.306943475561509,16.823502855109147,27.586018987769705,9.635620359006932,9.845692685902062,11.202439908959512,8.361760012337976,8.361760012337976,8.361760012337976,1.2738603466689553,1.4839326735640852,2.840679896621535,0.0,5.303352658115877,11.633160669415428,250.96752807205638,268.39414565319424,292.2215590684021
27,209.9352236728856,209.9352236728856,209.9352236728856,23.53264115349695,27.969933945992224,33.450164742837714,9.565030175981459,16.93847630560749,27.881180970574242,9.582620420412098,9.792649239996242,11.087927414146165,8.361760012337976,8.361760012337976,8.361760012337976,1.2208604080741219,1.4308892276582663,2.726167401808188,0.0,5.420439525762133,11.889996379091091,252.48407527684572,269.92532605162427,294.1745655898229
28,209.9352236728856,209.9352236728856,209.9352236728856,23.514816330487353,27.96660134274785,33.42350574448867,9.565030175981459,17.31000967447567,28.00444291031386,9.860348913421438,10.029202677117524,11.398475110897078,8.352514963166056,8.352514963166056,8.352514963166056,1.5078339502553821,1.676687713951468,3.045960147731021,0.0,5.448139820355529,11.950758315618586,252.77662309194497,270.5658303892469,294.4191751855688
29,210.36313234068308,210.36313234068308,210.36313234068308,23.514816330487353,27.96660134274785,33.42350574448867,9.565030175981459,17.850028969156146,30.074787279435647,10.234824564991218,10.472270041008235,11.617543084115837,8.17731992781276,8.17731992781276,8.17731992781276,2.057504637178458,2.294950113195474,3.4402231563030767,0.0,5.906027662765452,12.95515745380804,253.71623121249297,272.5869243636517,298.3283487339773
30,210.36313234068308,210.36313234068308,210.36313234068308,23.679103194007023,28.127062596926375,33.59934523756261,9.578682460835484,18.303253322967528,30.98576632675053,10.582628827846062,10.893259405722098,12.122484296907412,8.17731992781276,8.17731992781276,8.17731992781276,2.405308900033302,2.7159394779093375,3.945164369094651,0.0,5.906027662765452,12.95515745380804,254.32839274305067,273.7215627468179,300.1684894968104
31,208.89927660647504,208.89927660647504,208.89927660647504,23.679103194007023,28.127062596926375,33.59934523756261,9.578682460835484,18.303253322967528,30.681251449668743,10.751996039396817,11.068454441075394,12.297679332260707,8.352514963166056,8.352514963166056,8.352514963166056,2.39948107623076,2.7159394779093375,3.945164369094651,0.0,5.270285418045868,11.560626078294137,252.94071981716084,271.68892180609026,297.0356449032078
32,189.92985692825383,189.92985692825383,189.92985692825383,23.731445261688574,28.180228480821533,33.640172607347445,9.578682460835484,18.10476206533149,29.51036593432094,10.72669972463759,11.05769379783362,12.433301816917663,8.352514963166056,8.352514963166056,8.352514963166056,2.374184761471534,2.7051788346675636,4.080786853751605,0.0,5.475746171761962,12.011314183219723,233.96099601479762,252.74259908338456,277.5015092664652
33,187.4085751138665,187.4085751138665,187.4085751138665,23.749901116170495,28.34068973500006,33.81601210042138,9.891326684050403,17.621543738160074,29.136573021481006,10.802815496966922,11.115609766162454,12.483678997842993,8.352514963166056,8.352514963166056,8.352514963166056,2.4503005338008643,2.763094802996397,4.131164034676937,0.0,5.543380437737454,12.159673218262771,231.84693005043647,250.0241104303087,275.01558114806585
34,183.77538648353163,183.77538648353163,183.77538648353163,23.292427239455527,27.832154476465817,33.41106026722442,9.737448912458497,17.11757652377966,29.02528891904351,10.793826584825752,11.120386387658698,12.450219010798754,8.352514963166056,8.352514963166056,8.352514963166056,2.441311621659696,2.7678714244926406,4.097704047632698,0.0,5.434626548809479,11.92111630061442,227.60238977179472,245.28768160015326,270.5773826205949
35,170.57458559899783,170.57458559899783,170.57458559899783,23.049734794166497,27.347659957419605,32.82952532158728,9.578682460835484,17.00807060116585,28.338434189990345,11.009977043946865,11.358407593281438,12.487716130627142,8.352514963166056,8.352514963166056,8.352514963166056,2.657462080780808,3.0058926301153814,4.135201167461085,0.0,5.4282092446188175,11.907039633357467,214.212435177636,231.71566536348007,256.154912021732
36,163.1555713388863,163.1555713388863,163.1555713388863,23.18021198939126,27.625631427065585,33.13591715623995,9.578682460835484,16.66687755571671,27.09066318901595,10.970863581835998,11.280535730987221,12.41801315094367,8.346826602548191,8.346826602548191,8.346826602548191,2.624036979287807,2.9337091284390313,4.071186548395479,0.0,5.466765203971485,11.991613995808455,206.8858424957049,224.1922508053337,247.77899891014823
37,160.02354891567091,160.02354891567091,160.02354891567091,23.40794155166345,27.86867213534901,33.36945699036428,9.578682460835484,16.523655715877727,27.001531935361385,10.551181973040705,10.881992404258309,12.100189593760259,8.100881439239842,8.100881439239842,8.100881439239842,2.4503005338008643,2.781110965018466,3.999308154520417,0.0,5.45649560854278,11.969087141319651,203.56811188381633,220.76294923426775,244.52379206275796
38,154.26936571207906,154.26936571207906,154.26936571207906,23.860741578250956,28.42694675474938,34.06390343497221,9.737448912458497,15.837439815440849,26.7340301192379,10.463094128393248,10.795719512086526,12.005344766507063,8.006036611986646,8.006036611986646,8.006036611986646,2.4570575164066017,2.78968290009988,3.999308154520417,0.0,5.5982331943018195,12.279995393952376,198.28281264719917,214.87538133534153,239.33997528886394
39,149.6491997512346,149.6491997512346,149.6491997512346,24.045223583162855,28.681461023875556,34.386806974660324,9.737448912458497,15.837439815440849,26.427386446099042,10.447211999061171,10.77983738275445,11.989462637174986,7.990154482654569,7.990154482654569,7.990154482654569,2.4570575164066017,2.78968290009988,3.999308154520417,0.0,5.633930844320541,12.358299916574188,193.8471286912666,210.54542729364195,234.81437371719056
40,143.33406069657482,143.33406069657482,143.33406069657482,24.14262002611823,28.728212346998774,34.411403738886754,9.737448912458497,15.777240532725788,26.293045939070403,10.278661952847063,10.611287336540343,11.82091259096088,7.821604436440462,7.821604436440462,7.821604436440462,2.4570575164066017,2.78968290009988,3.999308154520417,0.0,5.512949486298296,12.09292145381571,187.4808909650857,203.9507577354422,227.93192370134253
41,139.21329959957683,139.21329959957683,139.21329959957683,24.149706753088168,28.743200454260798,34.40539994896718,9.571853341833881,15.657862208137757,25.930388315429127,10.228993412498205,10.561618796191485,11.771244050612022,7.7719358960916045,7.7719358960916045,7.7719358960916045,2.4570575164066017,2.78968290009988,3.999308154520417,0.0,5.5284793339562,12.12698692609746,183.18772031813361,199.73144418478037,223.4473188406826
42,139.21329959957683,139.21329959957683,139.21329959957683,24.032014117600625,28.608697648226993,34.249426923273035,9.571720185410404,15.573341317893778,23.708201837721887,10.209080454973922,10.561631315679081,11.715092080337067,7.7719358960916045,7.7719358960916045,7.7719358960916045,2.4371445588823173,2.7896954195874772,3.943156184245462,0.0,5.5284793339562,12.12698692609746,183.0463713819571,199.5124204885026,221.01300736700625
43,138.01844555255428,138.01844555255428,138.01844555255428,23.860867170588854,28.41098644439827,34.01772745334442,9.520683097775473,15.298943864736811,23.41488793256122,10.172200146129933,10.507578854051348,11.51825543040805,7.7719358960916045,7.7719358960916045,7.7719358960916045,2.400264250038329,2.7356429579597434,3.746319534316445,0.0,5.5284793339562,12.12698692609746,181.5801495977466,197.7772467875198,219.09630329496542
44,134.9881449521431,134.9881449521431,134.9881449521431,23.860867170588854,28.41098644439827,34.01772745334442,9.520683097775473,15.298943864736811,23.225427004985633,10.144575882500263,10.417865560857226,11.31652441176181,7.7719358960916045,7.7719358960916045,7.7719358960916045,2.3726399864086574,2.645929664765622,3.544588515670205,0.0,5.475409927193511,12.010576614489088,178.5142711030077,194.59135074932894,215.55840043672407
45,130.11580211935689,130.11580211935689,130.11580211935689,23.860867170588854,28.41098644439827,34.01772745334442,9.571720185410404,15.298943864736811,22.754891436741413,10.238916307959208,10.534544410212934,11.390950141694216,7.7719358960916045,7.7719358960916045,7.7719358960916045,2.466980411867603,2.7626085141213306,3.6190142456026106,0.0,5.439712277174789,11.932272091867278,173.64723137305384,189.64399517861108,210.11317383429608
46,126.54304186920764,126.54304186920764,126.54304186920764,23.720875428241765,28.1403856033078,33.73055545333186,9.571853341833881,15.21255326714841,22.754891436741413,10.200760736028883,10.527705702496657,11.451617831291502,7.8896361948922795,7.8896361948922795,7.8896361948922795,2.3111245411366044,2.6380695076043787,3.5619816363992225,0.0,6.1962884239448135,13.59185847833059,170.03653137531217,186.6199748661053,208.07196506890298
47,107.47306267576143,107.47306267576143,107.47306267576143,22.870051992699644,27.479038348538403,33.122343290096026,9.571720185410404,14.704988975052602,22.896859659980702,10.730136221818318,11.07837250708106,11.7822117506335,8.387100137973356,8.387100137973356,8.387100137973356,2.343036083844963,2.6912723691077036,3.395111612660145,0.0,5.863537422705946,12.861953056258137,150.64497107568982,166.59899992913944,188.1364304327298
48,97.9535701383309,97.9535701383309,97.9535701383309,22.21944271881606,27.363729773866893,32.699756735626444,9.571720185410404,15.28411485102187,23.510945890871792,10.567722563843787,10.909841109563985,11.917936865663439,8.412238854083375,8.412238854083375,8.412238854083375,2.155483709760412,2.4976022554806088,3.505698011580064,0.0,5.201148494737384,11.408970891682085,140.4273983849769,156.834287961455,177.59531222040772
49,85.53223944153497,85.53223944153497,85.53223944153497,22.296420553045035,26.50548731600493,32.540478516724804,9.783568277328971,16.22836924604618,24.52522845491862,11.009708651275313,11.349986214166028,12.3561726258019,8.850474614221836,8.850474614221836,8.850474614221836,2.1592340370534764,2.4995115999441926,3.505698011580064,0.0,5.157193346574259,11.3125531473242,128.61818659589122,144.77136621986278,166.26667218630448
50,86.1086246035461,86.1086246035461,86.1086246035461,22.40671537394575,26.49625435113962,32.33361812283412,10.138878062020357,16.252440373641004,24.509657025177475,11.197281297657637,11.513828328898555,12.547558523300143,9.044363121783572,9.044363121783572,9.044363121783572,2.1529181758740648,2.4694652071149834,3.503195401516571,0.0,5.157193346574259,11.3125531473242,129.7814978630789,145.45014302822304,166.67173530249278
51,85.87048166487071,85.87048166487071,85.87048166487071,22.40671537394575,26.49625435113962,32.254129647380026,10.203055225357243,16.282574848750983,24.54643349906948,11.309423450725138,11.577206262772687,12.478001972152043,9.162275575569828,9.162275575569828,9.162275575569828,2.1471478751553104,2.4149306872028595,3.3157263965822152,0.0,5.157193346574259,11.3125531473242,129.72034438123364,145.30304358087136,166.32389941826222
52,81.32152484296033,81.32152484296033,81.32152484296033,22.40671537394575,26.611562925811125,32.33361812283412,10.203055225357243,16.282574848750983,24.60351132292369,11.363348304835664,11.705428988675163,12.769602675319431,9.162275575569828,9.162275575569828,9.162275575569828,2.201072729265836,2.543153413105335,3.607327099749604,0.0,5.116505987341133,11.223303456103201,125.23125501385857,140.99961749347537,162.1181283554614
53,74.89874962282654,74.89874962282654,74.89874962282654,22.853493877476968,27.16929137075837,32.643176699730304,10.203055225357243,16.282574848750983,24.60351132292369,11.432702063905968,11.781761424984424,12.89830546472638,9.162275575569828,9.162275575569828,9.162275575569828,2.27042648833614,2.6194858494145956,3.736029889156552,0.0,5.140953526695198,11.27693031662174,119.35535995413649,135.25744181299612,156.2890509976846
54,74.89874962282654,74.89874962282654,74.89874962282654,22.96100368184802,27.923624354053352,33.27962714655078,10.138878062020357,16.252440373641004,24.52522845491862,11.322491655672557,11.662423688501951,12.77789040087663,9.044363121783572,9.044363121783572,9.044363121783572,2.278128533888985,2.6180605667183787,3.7335272790930585,0.0,4.988213948344873,10.941888660885608,119.29859093829018,135.7304771874776,156.28166449582162
55,85.53223944153497,85.53223944153497,85.53223944153497,22.947029826928613,27.99194332849735,33.62785727032635,9.783568277328971,16.27964406152427,24.52522845491862,11.195069531756957,11.53342724732661,12.599754222683922,8.866226943590863,8.866226943590863,8.866226943590863,2.328842588166094,2.667200303735748,3.7335272790930585,0.0,5.164968604350039,11.329608551477449,129.5627971173878,146.63624432451843,167.65110432889747
56,85.53223944153497,85.53223944153497,85.53223944153497,23.389415198064427,27.84474266126616,33.33612133261431,9.385081657169442,15.956749378606569,24.63499751646685,11.572018935013947,11.939508252030501,12.90822997405876,8.866226943590863,8.866226943590863,8.866226943590863,2.7057919914230832,3.073281308439638,4.042003030467897,0.0,4.907053131433486,10.76385848185404,129.8463814309826,146.09697677829587,167.13139719798897
57,84.56715345207859,84.56715345207859,84.56715345207859,22.40593349464309,26.579561518172024,31.93049841867522,8.970687066918943,16.493261784137125,25.123824509214824,11.608363691900507,12.00605299327371,12.911357502125153,8.866226943590863,8.866226943590863,8.866226943590863,2.742136748309645,3.1398260496828474,4.0451305585342885,0.0,4.3287932963173805,9.495417553212262,127.50708903469823,143.89417331898218,164.02825143530603
58,83.85151413865995,83.85151413865995,83.85151413865995,24.517231688715935,29.24288500348568,35.02952259675721,8.970687066918943,16.517332911731952,25.123824509214824,11.699172535362775,12.045409402304308,13.016550642116325,8.771837476137865,8.771837476137865,8.771837476137865,2.9273350592249106,3.273571926166444,4.244713165978459,0.0,4.386939655180049,9.622964404911167,128.93722052994326,145.88886751281615,166.5389058793835
59,80.03104359091472,80.03104359091472,80.03104359091472,24.783139085211037,29.673670137447594,35.69098080449227,8.970687066918943,16.517332911731952,25.262293450216404,11.466692147838067,11.875688423284311,12.670102862651602,8.603269890766596,8.603269890766596,8.603269890766596,2.8634222570714725,3.2724185325177153,4.066832971885006,0.0,4.568739826904174,10.021751878370411,125.26455542049383,142.67982887710824,163.7023381948454
60,73.04228729953475,73.04228729953475,73.04228729953475,25.246795878509282,30.175760056236506,36.24501428492478,8.970687066918943,16.657111731025815,26.75133432050272,11.011294083358408,11.417366667881987,12.566498477236205,8.594167580172174,8.594167580172174,8.594167580172174,2.417126503186233,2.8231990877098134,3.972330897064031,0.0,4.520839486050975,9.916680162950522,118.29316016852685,135.83582153814996,158.42918007713567
61,65.44902108919199,65.44902108919199,65.44902108919199,25.25374429005432,30.175760056236506,36.24501428492478,8.970687066918943,16.685972029167473,27.23155145190478,10.855021354519076,11.181474476916602,12.429087097033374,8.594167580172174,8.594167580172174,8.594167580172174,2.2608537743469026,2.587306896744429,3.834919516861201,0.0,4.561763776871023,10.006449575071938,110.5505696408898,128.0764477258035,151.378816513775
62,64.82547486172743,64.82547486172743,64.82547486172743,27.80337527831111,33.204295470352974,39.86449471115338,10.008093499923275,18.05741164801398,28.985193569569034,10.840564043507225,11.167017165904753,12.414629786021525,8.579710269160323,8.579710269160323,8.579710269160323,2.2608537743469026,2.587306896744429,3.834919516861201,0.0,5.089457121485815,11.163970460033363,113.51406083468638,132.3805698759167,157.28591371516472
63,64.43441455996056,64.43441455996056,64.43441455996056,28.868367894799775,34.528642088089164,41.500502117346784,10.443787395978394,18.20520331020044,28.985193569569034,10.78916905564782,11.115622178045346,12.363234798162118,8.528315281300918,8.528315281300918,8.528315281300918,2.2608537743469026,2.587306896744429,3.834919516861201,0.0,5.082481071452662,11.14866815673489,114.55642646203705,133.3842852293979,158.51555851629277
64,59.278601941624835,59.278601941624835,59.278601941624835,28.89239879367912,34.598782227968485,41.58943084661005,10.622739805763905,18.20520331020044,28.618512118822977,11.335273419388148,11.716765402164672,12.723050639993653,8.528315281300918,8.528315281300918,8.528315281300918,2.8069581380872304,3.1884501208637546,4.194735358692736,0.0,5.0415567806326145,11.058898744613476,110.2181323760939,128.926097163348,153.3520396061844
65,57.71288966588898,57.71288966588898,57.71288966588898,28.716473404180064,34.38276310916581,41.258759690249725,10.622739805763905,18.212268718707666,28.985193569569034,11.368673168317194,11.712144501257951,12.800283409510238,8.523940882446498,8.523940882446498,8.523940882446498,2.8447322858706974,3.1882036188114533,4.27634252706374,0.0,5.082481071452662,11.14866815673489,108.38739268347061,127.05385241156532,151.85340650634424
66,50.04319074365839,50.04319074365839,50.04319074365839,27.579875732713422,33.1635908038979,40.047146322402504,10.674891151299233,18.212268718707666,28.985193569569034,11.093521482972559,11.421681521685112,12.50612709923654,8.337941944495228,8.337941944495228,8.337941944495228,2.7555795384773307,3.0837395771898857,4.1681851547413125,0.0,5.082481071452662,11.14866815673489,99.42816491684442,117.97914087471167,142.79158942384973
67,48.3408447860706,48.3408447860706,48.3408447860706,27.579875732713422,33.168254776148785,40.047146322402504,10.784589814215895,18.212268718707666,29.853749991657658,10.739524181454334,11.077751163128276,12.031045739494813,8.315493615419973,8.315493615419973,8.315493615419973,2.424030566034361,2.7622575477083045,3.71555212407484,0.0,5.082481071452662,11.14866815673489,97.44483451445424,115.88160051550797,141.42145499636047
68,47.348365246592955,47.348365246592955,47.348365246592955,27.67856989331121,33.18357469763847,39.9201151633921,10.841145398606272,18.375035972094164,29.259044346431253,10.415400741397278,10.723183722616575,11.79692929434902,8.309163015109693,8.309163015109693,8.309163015109693,2.1062377262875853,2.4140207075068814,3.487766279239327,0.0,5.040364063706039,11.05628246232292,96.03177998429027,114.39694389702578,139.10715670746583
69,41.908050236204815,41.908050236204815,41.908050236204815,27.313082862247786,32.779532203911415,39.51058937064579,10.841145398606272,17.813511011068464,27.944676817276783,10.097060591220462,10.375041681840964,11.397608033936038,8.271303089935854,8.271303089935854,8.271303089935854,1.8257575012846075,2.1037385919051097,3.126304944000183,0.0,5.013788431420059,10.997987526985895,90.20409943283373,107.95656241900508,131.8255508396087
70,38.021915014901026,38.021915014901026,38.021915014901026,27.281093009039854,32.77486823166053,39.500677768477075,10.674891151299233,17.772377383645438,27.930158370613594,10.046273371229958,10.320932051574514,11.457000628045325,8.256488274935402,8.256488274935402,8.256488274935402,1.789785096294556,2.0644437766391124,3.2005123531099224,0.0,4.839922425213222,10.616604029499966,86.05883961395273,103.76580506608678,127.5693074915799
