,outflux,outflux,outflux,influx,influx,influx,cumulative_outflux,cumulative_outflux,cumulative_outflux,cumulative_influx,cumulative_influx,cumulative_influx
,min,mean,max,min,mean,max,min,mean,max,min,mean,max
age,,,,,,,,,,,,
31,14.09270340182407,17.842312279415058,21.591921157006052,11.289058115960586,15.9447935279535,21.359588599179684,390.5071133581242,496.26900362151156,602.0308938848988,312.62589788521916,443.946095221351,591.0891619673299
32,13.441112420795392,17.49331869575238,21.591921157006052,10.772528962058622,15.785653337582717,21.359588599179684,403.9368781437162,513.2192379837695,622.5015978238227,323.3893632631619,459.08078314809933,611.1217643376126
33,13.429764785592063,17.403936275571148,21.483567178491853,10.763465377942724,15.68373124874399,21.359588599179684,416.83547363068044,529.8757262492171,642.9159788677537,333.6881388840354,474.0455799606279,631.3147947468701
34,13.324305372650441,16.96485749650388,20.939122351279746,10.618221036171784,15.212366178297454,20.942490508620626,430.15977900333087,547.2796625247883,664.3995460462455,344.3063599202072,489.7293112093719,652.6743833460498
35,13.324305372650441,16.96485749650388,20.939122351279746,10.618221036171784,15.212366178297454,20.942490508620626,444.85429174513956,566.2702220053023,687.6861522654649,356.0375257758092,506.79470193640026,675.7167237138506
36,13.323695331908906,16.95023436225799,20.488602572212372,10.608403180710061,15.14781856355748,20.2291027027598,458.17798707704844,583.7635407010547,709.3490943250607,366.64592895651924,522.580355273983,697.3034379761548
37,12.898595486964206,16.820486019841677,20.470703938923926,10.298775620873545,15.134687926748292,20.2291027027598,470.87983676545207,600.5840267208964,730.2882166763404,376.74435348292997,537.7927214522804,718.2459284847754
38,12.701849688403614,16.656488265447546,20.41438104393088,10.098424526410732,14.964796812528562,20.2291027027598,482.94774599931435,616.6962036905742,750.4446613818337,386.32519723596283,552.395166425042,738.4750311875351
39,12.067909233862306,16.112176969677808,20.156444705493314,9.580843753032854,14.6024449727616,20.2291027027598,494.6039091190038,632.334651034051,770.065392949098,395.57128650982145,566.5858945363304,758.2061813911569
40,11.865820557624373,15.87184107878068,19.87786159993698,9.41735300349925,14.391464226934481,19.964909855244343,505.759299467637,647.4650472557313,789.1707950438254,404.40319388422023,580.3534035188401,777.503986334119
41,11.865820557624373,15.87184107878068,19.87786159993698,9.41735300349925,14.391464226934481,19.964909855244343,517.5292108885361,663.2522262997071,808.9752417108778,413.73991373865545,594.6781996614419,797.4178758309218
42,11.76991142089909,15.787179043975767,19.804446667052446,9.336719854435215,14.324796142601837,19.913889496802827,529.3950314461605,679.1240673784878,828.8531033108147,423.1572667421547,609.0696638883763,817.3827856861662
43,11.65616311968945,15.638447343476884,19.620731567264315,9.246089273858594,14.190728111288367,19.765905174481173,540.8034614794001,694.6096735349283,848.4158855904562,432.1882676077516,623.1631269673426,837.1486908606474
44,11.65616311968945,15.638447343476884,19.620731567264315,9.246089273858594,14.190728111288367,19.765905174481173,552.0721992058114,709.9171377672386,867.7620763286654,441.1074996449061,637.0970799065205,856.7015921974597
45,11.76991142089909,15.787179043975767,19.804446667052446,9.336719854435215,14.324796142601837,19.913889496802827,564.2822705344031,726.178286945361,888.0743033563185,450.8054327092639,651.8250700292342,877.0657147391588
46,11.865820557624373,15.87184107878068,19.87786159993698,9.41735300349925,14.391464226934481,19.964909855244343,575.5951035090029,741.4276451302402,907.260186751477,459.77177735328314,665.6792364221382,896.3966402020912
47,12.210071328591651,16.261149178122373,20.312227027653098,9.697933064357834,14.727990122713683,20.364122541699107,587.0957310304366,756.8684823049269,926.6412335794168,468.89334532241213,679.6932009617362,915.8924898569979
48,14.17825799850488,18.17867388499433,22.179089771483767,11.333994352395466,16.30114653104986,21.8667946140358,601.976738128194,775.8318848428535,949.6870315575123,480.8011469899769,696.6699454542829,938.5489379104428
49,14.881007097757449,18.963402537926488,22.908744318685393,11.907801667564796,16.976744492546725,22.274867301286335,616.154996126699,794.0105587278478,971.8661213289961,492.1351413423724,712.9710919853328,960.4157325244786
50,15.358488444874046,19.13361638177972,23.04579797809553,12.33523361073536,17.02265499105478,22.656448053444812,631.619437468871,813.4757573048595,995.3320771408476,504.534818386228,730.3383450460761,983.3491085750289
51,15.46444134217203,19.46519857701177,23.452819106905476,12.39967704385561,17.36725306074332,22.824882921835886,646.977925913745,832.6093736866392,1018.240821459533,516.8700519969633,747.3610000371309,1005.6239758763153
52,15.46444134217203,19.563963515396424,23.46595581185152,12.39967704385561,17.414445036867576,22.933376050550304,662.6530338376324,852.1733372020356,1041.6936405664385,529.4558646936099,764.7754450739985,1028.4488587981512
53,15.46444134217203,19.563963515396424,23.639836356255707,12.39967704385561,17.414445036867576,22.964774512425592,678.5497101882253,871.9415935554598,1065.3334769226942,542.2270543328963,782.3538166642533,1051.4136333105766
54,15.46444134217203,19.563963515396424,23.639836356255707,12.39967704385561,17.414445036867576,22.964774512425592,694.7708170255465,892.0741391831897,1089.3774613408327,555.2629390964488,800.2463743990005,1074.7480481979958
55,15.46444134217203,19.563963515396424,23.639836356255707,12.39967704385561,17.414445036867576,23.334414887419065,711.1337133436876,912.3485656477345,1113.5634179517815,568.416299681584,818.2565213883191,1098.2001794406012
56,15.4175050847323,19.563963515396424,23.666966631649828,12.33523361073536,17.57837159025473,23.372496117331142,726.5512184284199,932.0623101571684,1137.573401885917,580.7465094622753,835.9211952907283,1121.842071061522
57,15.440843894651124,19.713744509433955,24.00998393413562,12.336910708353265,17.591528794660686,23.399130367859925,741.5917142811503,951.4160413993585,1161.2403685175668,592.7625746165035,853.2928277583852,1145.214567178853
58,15.440843894651124,19.768256353424274,24.043822656361716,12.336910708353265,17.66467390240917,23.452131242605493,755.3002785929547,969.2263812746136,1183.1524839562726,603.6968970548779,869.3201565252153,1166.948562439699
59,15.440843894651124,19.85920755990488,24.043984418138425,12.336910708353265,17.823011486043125,23.64189162092062,769.787394426496,988.2185369413903,1206.6496794562847,615.2345894921326,886.4515719796578,1190.3476928075588
60,15.440843894651124,19.85920755990488,24.185956610948672,12.336910708353265,17.823011486043125,23.83998625442149,784.848820741812,1007.7711614272291,1230.6935021126465,627.2495818939589,904.0431007743185,1214.1876790619804
61,15.440843894651124,19.85920755990488,24.27757122515864,12.336910708353265,17.823011486043125,23.970136675327918,800.2896646364632,1027.630368987134,1254.9710733378051,639.5864926023121,921.8661122603617,1238.1578157373083
62,18.300764250336908,22.671298963077955,27.041833675818996,14.711560006759173,20.13827353761836,26.218855866006457,818.5904288868,1050.301667950212,1282.012907013624,654.2980526090713,942.00438579798,1264.3766716033147
63,18.850737310452097,23.134096422166003,27.417455533879917,15.176282804455488,20.494753970307123,26.454051729663675,837.471636562463,1073.586898697616,1309.7021608327693,669.4870965822407,962.6617244225939,1291.1611838174156
64,18.88120767566291,23.28523074740413,27.68925381914535,15.189043973169415,20.657338624613853,26.78451221410086,856.3223738729151,1096.7209951197822,1337.1196163666493,684.6633793866962,983.156478392901,1317.6152355470792
65,19.240343356245884,23.724318107207132,28.208292858168388,15.478346661059819,21.045914030364937,27.284321782201246,875.562717229161,1120.4453132269894,1365.3279092248176,700.141726047756,1004.2023924232659,1344.8995573292805
66,19.64619159894772,24.188038889637145,28.729886180326574,15.808639627548201,21.44806495361375,27.76698888150152,895.2089088281086,1144.6333521166266,1394.0577954051441,715.9503656753043,1025.6504573768796,1372.666546210782
67,19.64619159894772,24.188038889637145,28.729886180326574,15.808639627548201,21.44806495361375,27.76698888150152,915.1578911570112,1169.1519233756435,1423.1459555942754,732.0070238292749,1047.3809865117223,1400.7545953111908
68,19.64619159894772,24.188038889637145,28.729886180326574,15.808639627548201,21.44806495361375,27.76698888150152,935.4702516705623,1194.1373120065234,1452.804372342484,748.3540694879844,1069.5303393436172,1429.4053796744392
69,19.64619159894772,24.188038889637145,28.729886180326574,15.808639627548201,21.44806495361375,27.76698888150152,955.7379653581281,1219.0753983169218,1482.4128312757148,764.6643960449165,1091.639675855234,1458.0124532145699
70,19.64619159894772,24.188038889637145,28.729886180326574,15.808639627548201,21.44806495361375,27.76698888150152,975.7425933053495,1243.713441877347,1511.6842904493437,780.7605568155709,1113.4889585788994,1486.3080558852182
71,19.64619159894772,24.188038889637145,28.729886180326574,15.808639627548201,21.44806495361375,27.76698888150152,994.570889918725,1267.2021356096564,1539.833381300587,795.8792297592122,1134.394255303555,1513.69721104533
72,19.122156962668917,23.628894038093243,28.149090851243287,15.378063220474022,20.973893633611635,27.38915516011178,1013.6930468813939,1290.8310296477496,1567.9690124141046,811.2572929796862,1155.3681489371666,1540.941180910033
73,18.82829661337551,23.4886937323094,28.135631113517565,15.118672943641304,20.90529672465557,27.24396986470283,1031.2188648650533,1312.766044267164,1594.313223669274,825.3227399269906,1174.908314337963,1566.6157177111072
74,17.525817983659483,21.935014619414545,26.344211255169604,14.065446947304414,19.54016540079642,25.674536801074325,1048.1394272006012,1334.0928384361137,1620.0462496716254,838.8869851957666,1193.943596786862,1591.781246727516
75,17.057391972179516,21.42124045182239,25.785088931465253,13.682006680690083,19.100418190398734,25.171698180859675,1064.7943306485254,1355.141875574408,1645.4894205002897,852.2323602103581,1212.7449872140344,1616.69605197058
76,17.057391972179516,21.42124045182239,25.785088931465253,13.682006680690083,19.100418190398734,25.171698180859675,1081.0164839295321,1375.704894157457,1670.3933043853808,865.2246751708623,1231.1271764161404,1641.1175454181284
77,17.057391972179516,21.42124045182239,25.785088931465253,13.682006680690083,19.100418190398734,25.171698180859675,1097.4724902937483,1396.5354191794913,1695.5983480652337,878.4072759055905,1249.7414373827792,1665.817931445939
78,17.057391972179516,21.42124045182239,25.785088931465253,13.682006680690083,19.100418190398734,25.171698180859675,1114.0873410925703,1417.6443621777926,1721.2013832630141,891.7091200510816,1268.6234113180521,1690.952389209023
79,17.057391972179516,21.42124045182239,25.785088931465253,13.675944956119626,19.100418190398734,25.171698180859675,1131.1447330647497,1439.065602629615,1746.9864721944793,905.3911267317717,1287.723829508451,1716.1240873898828
80,17.057391972179516,21.42124045182239,25.785088931465253,13.675944956119626,19.100418190398734,25.171698180859675,1149.844976506468,1462.16541975623,1774.4858630059914,920.4306860614461,1308.2261588685842,1742.747400052777
81,17.057391972179516,21.42124045182239,25.785088931465253,13.675944956119626,19.100418190398734,25.171698180859675,1168.4639435821643,1485.1647905261577,1801.8656374701504,935.4048843502042,1328.6393245973702,1769.254878501858
82,17.068572852851855,21.580528667478937,26.092484482106016,13.682006680690083,19.278255263482315,25.555592156130604,1187.366781789354,1508.464413307431,1829.5620448255072,950.6126001913842,1349.3063473446127,1796.039004153
83,18.61896707569652,22.99937076992773,27.37977446415895,14.9741982887581,20.413165728785977,26.507478449080903,1204.435354642206,1530.04494197491,1855.6545293076133,964.2885451475039,1368.584602608095,1821.5945963091306
84,18.70024344171819,23.099817126615076,27.499390811511965,15.03955932967438,20.502329360133256,26.623312662894264,1220.1945589637264,1549.84959569985,1879.504632435973,976.9278349742713,1386.2469608827446,1844.8852563293563
85,18.90283820718964,23.29962278127322,27.6964073553568,15.20771584118011,20.667022747242445,26.784125651141984,1235.5664296068069,1569.4581447077892,1903.3498598087708,989.2263958892465,1403.8060313965689,1868.338679202704
86,19.1385676310994,24.177765168625022,29.216962706150646,15.336562142753502,21.5935268527791,28.60439794976622,1254.7049972379064,1593.6359098764142,1932.5668225149216,1004.562958032,1425.399558249348,1896.9430771524703
87,19.610222908622305,24.442593706956387,29.25899052062539,15.734006151129597,21.74398415266817,28.60439794976622,1274.4824330938964,1618.475465906651,1962.468498719405,1020.4265076531507,1447.5485346775063,1926.134816194084
88,19.610222908622305,24.442593706956387,29.25899052062539,15.734006151129597,21.74398415266817,28.60439794976622,1294.0926560025187,1643.060763579814,1992.028871157109,1036.1605138042803,1469.4598869238548,1954.967827615793
89,19.610222908622305,24.442593706956387,29.25899052062539,15.734006151129597,21.74398415266817,28.60439794976622,1313.77182723155,1667.7201515656868,2021.668475899823,1051.9511177185589,1491.4342215340996,1983.870975287495
90,19.610222908622305,24.442593706956387,29.25899052062539,15.734006151129597,21.74398415266817,28.60439794976622,1333.9684809036482,1692.8704224452968,2051.772363986945,1068.1732546619678,1513.8070616050538,2013.1356213349097
91,19.610222908622305,24.442593706956387,29.25899052062539,15.734006151129597,21.74398415266817,28.60439794976622,1353.5946777969357,1717.313016152253,2081.0313545075705,1083.9369166168672,1535.551045757722,2041.5805012078026
92,19.610222908622305,24.442593706956387,29.25899052062539,15.734006151129597,21.74398415266817,28.44487987289299,1373.0650018477709,1741.583401969361,2110.101802090951,1099.573114314979,1557.1472830958471,2069.854907847748
93,19.5502171593635,24.359082837343074,29.167948515322653,15.701485263895307,21.672456359651566,28.36287425654453,1392.5748878059956,1765.8936961637046,2139.212504521414,1115.2420567416118,1578.7766953598782,2098.1629714457913
94,19.50988595822469,24.31029419434372,29.110702430462755,15.66894242663277,21.62941226403103,28.308063598043105,1412.125104965359,1790.2527790010477,2168.3804530367365,1130.9435420055072,1600.4491517195297,2126.525845702336
95,19.470324050835192,24.270385817107698,29.070447583380215,15.636197698111735,21.596237338125064,28.27440663994553,1431.454421175316,1814.1617205749642,2196.8690199746125,1146.4857127536532,1621.6776552764316,2154.1258325877084
96,19.470324050835192,24.270385817107698,29.070447583380215,15.636197698111735,21.596237338125064,28.27440663994553,1450.7648612205676,1838.0502345452624,2225.335607869957,1162.012403452166,1642.8887524256925,2181.7062545991057
97,19.470324050835192,24.270385817107698,29.070447583380215,15.636197698111735,21.596237338125064,28.27440663994553,1470.1527828099013,1862.0270471682252,2253.901311526549,1177.6021751947146,1664.1763617786455,2209.3782383043867
98,19.50988595822469,24.31029419434372,29.110702430462755,15.66894242663277,21.62941226403103,28.308063598043105,1489.5279402608933,1885.9862315615537,2282.444522862214,1193.1818740403794,1685.4478586922405,2237.027342318818
99,19.5502171593635,24.359082837343074,29.167948515322653,15.701485263895307,21.672456359651566,28.36287425654453,1508.8880556100546,1909.9268006802426,2310.965545750431,1208.7494789088282,1706.702824966631,2264.6549444553134
100,23.168808300499006,27.78557345206111,32.402338603623214,18.719690371273828,24.452138129609633,30.87529283264146,1532.7233130453453,1938.601585239025,2344.479857432705,1227.9983307202685,1731.960718931987,2296.6459145861722
101,23.29973351003508,27.928138633240007,32.55654375644494,18.82696912583896,24.573869759112196,31.013218774860036,1555.8921213458443,1966.3871586910861,2376.8821960363284,1246.7180210915424,1756.4128570615967,2327.521207418814
102,23.29973351003508,27.928138633240007,32.55654375644494,18.82696912583896,24.573869759112196,31.053101910453385,1579.1918548558795,1994.3152973243261,2409.4387397927735,1265.5449902173814,1780.9867268207088,2358.534426193674
103,23.303722362777826,27.989018642518335,32.67431492225884,18.82696912583896,24.641927221136648,31.16042704652417,1602.6673567788125,2022.424269844968,2442.181182911124,1284.517075031458,1805.7120018597989,2389.7060976778944
