,outflux_sediments,outflux_sediments,outflux_sediments,outflux_intrusive,outflux_intrusive,outflux_intrusive,outflux_volcanics,outflux_volcanics,outflux_volcanics,outflux_mantlelit,outflux_mantlelit,outflux_mantlelit,outflux_total,outflux_total,outflux_total
,min,mean,max,min,mean,max,min,mean,max,min,mean,max,min,mean,max
age,,,,,,,,,,,,,,,
47,8.957942207980503,8.957942207980503,8.957942207980503,0.0,0.0,0.0,0.0,0.0,1.451873851244759,0.0,0.0,5.236417218045165,8.957942207980503,8.957942207980503,15.646233277270428
48,8.957942207980503,8.957942207980503,8.957942207980503,0.0,0.0,0.0,0.0,0.0,1.9365810308799105,0.0,0.0,6.763459257068638,8.957942207980503,8.957942207980503,17.65798249592905
49,8.957942207980503,8.957942207980503,8.957942207980503,0.0,0.0,0.0,0.0,0.0,2.5297081600560105,0.0,1.097664688497039,8.081799970462653,8.957942207980503,10.055606896477542,19.569450338499166
50,9.534327369991649,9.534327369991649,9.534327369991649,0.0,0.0,0.0,0.0,0.0,2.6324063430615148,0.0,1.1217358160918618,8.081799970462653,9.534327369991649,10.65606318608351,20.248533683515817
51,9.296184431316247,9.296184431316247,9.296184431316247,0.0,0.0,0.0,0.0,0.0,2.6324063430615148,0.0,1.2056187207698237,8.229402697776852,9.296184431316247,10.50180315208607,20.157993472154615
52,10.304090739077726,10.304090739077726,10.304090739077726,0.0,0.0,0.0,0.0,0.0,2.782182295809715,0.0,1.346594928404997,8.370378905412025,10.304090739077726,11.650685667482723,21.456651940299466
53,10.304090739077726,10.304090739077726,10.304090739077726,0.0,0.0,0.0,0.0,0.0,2.782182295809715,0.0,1.346594928404997,8.370378905412025,10.304090739077726,11.650685667482723,21.456651940299466
54,11.160829382912489,11.160829382912489,11.160829382912489,0.0,0.0,0.0,0.0,0.0,3.332774278819283,0.0,1.334383815866424,8.294447970237215,11.160829382912489,12.495213198778913,22.788051631968987
55,11.175678296611478,11.175678296611478,11.175678296611478,0.0,0.0,0.0,0.0,0.0,3.5482425143967866,0.0,1.3952463313049428,8.379381613270557,11.175678296611478,12.57092462791642,23.103302424278823
56,12.142191545643325,12.142191545643325,12.142191545643325,0.0,0.0,0.0,0.0,0.0,3.888943465303697,0.0,1.9828184737469297,9.338514516093154,12.142191545643325,14.125010019390254,25.369649527040174
57,14.899204445949838,14.899204445949838,14.899204445949838,0.0,0.0,0.0,0.0,0.5087394506658605,4.944098411897844,0.0,5.6107770709464795,12.690521664221382,14.899204445949838,21.018720967562178,32.53382452206907
58,14.183565132531204,14.183565132531204,14.183565132531204,0.0,0.0,0.0,0.0,0.5087394506658605,4.944098411897844,0.0,5.634848198541302,12.690521664221382,14.183565132531204,20.327152781738366,31.81818520865043
59,14.183565132531204,14.183565132531204,14.183565132531204,0.0,0.0,0.0,0.0,0.5087394506658605,4.944098411897844,0.0,5.634848198541302,12.828990605222959,14.183565132531204,20.327152781738366,31.956654149652007
60,14.007828112114417,14.007828112114417,14.007828112114417,0.0,0.0,0.0,0.0,0.5087394506658605,4.944098411897844,0.0,5.774627017835169,14.318031475509272,14.007828112114417,20.291194580615446,33.26995799952154
61,12.760336978891242,12.760336978891242,12.760336978891242,0.0,0.0,0.0,0.0,0.5087394506658605,4.944098411897844,0.0,5.803487315976827,14.798248606911336,12.760336978891242,19.07256374553393,32.50268399770042
62,12.18102388349925,12.18102388349925,12.18102388349925,0.0,0.0,0.0,0.0,0.0,2.894817210853166,0.0,4.890360859346895,14.151002586348817,12.18102388349925,17.071384742846146,29.226843680701233
63,11.612909020308033,11.612909020308033,11.612909020308033,0.0,0.0,0.0,0.0,0.0,3.705844409603987,0.0,3.813328992117908,12.919113648426142,11.612909020308033,15.42623801242594,28.237867078338162
64,11.612909020308033,11.612909020308033,11.612909020308033,0.0,0.0,0.0,0.0,0.0,1.9984888908094725,0.0,3.5998325581236017,12.705617214431836,11.612909020308033,15.212741578431634,26.31701512554934
65,11.612909020308033,11.612909020308033,11.612909020308033,0.0,0.0,0.0,0.0,0.0,2.665135616295995,0.0,3.255471866082244,12.361256522390478,11.612909020308033,14.868380886390277,26.639301158994506
66,9.740958300509607,9.740958300509607,9.740958300509607,0.0,0.0,0.0,0.0,0.0,2.576448112125771,0.0,3.1609740756401763,12.26675873194841,9.740958300509607,12.901932376149784,24.58416514458379
67,8.879592195612029,8.879592195612029,8.879592195612029,0.0,0.0,0.0,0.0,0.0,2.5415176516182925,0.0,3.125108073843041,12.230892730151275,8.879592195612029,12.00470026945507,23.652002577381595
68,7.8871126561343825,7.8871126561343825,7.8871126561343825,0.0,0.0,0.0,0.0,0.0,2.583813909993495,0.0,2.808402291869033,11.319481302950862,7.8871126561343825,10.695514948003416,21.79040786907874
69,8.729124663504312,8.729124663504312,8.729124663504312,0.0,0.0,0.0,0.0,0.0,2.174288117247187,0.0,2.243211345037942,10.005113773796388,8.729124663504312,10.972336008542253,20.908526554547887
70,8.932480372170216,8.932480372170216,8.932480372170216,0.0,0.0,0.0,0.0,0.0,2.5316060494495787,0.0,2.2912570667381686,9.949668459287562,8.932480372170216,11.223737438908385,21.413754880907355
71,9.077969461471657,9.077969461471657,9.077969461471657,0.0,0.0,0.0,0.0,0.0,2.5316060494495787,0.0,2.0283438358848365,9.75353725213019,9.077969461471657,11.106313297356493,21.363112763051426
72,9.077969461471657,9.077969461471657,9.077969461471657,0.0,0.0,0.0,0.0,0.0,2.5316060494495787,0.0,1.9413018880331236,9.65960570024443,9.077969461471657,11.01927134950478,21.269181211165666
73,9.30660032737068,9.30660032737068,9.30660032737068,0.0,0.0,0.0,0.0,0.0,2.174288117247187,0.0,1.4595229883346033,9.042309503591303,9.30660032737068,10.766123315705283,20.52319794820917
74,9.895320256377525,9.895320256377525,9.895320256377525,0.0,0.0,0.0,0.0,0.0,2.6800588378843813,0.0,0.9835022611907966,8.38459909243533,9.895320256377525,10.878822517568322,20.959978186697235
75,9.83633413074887,9.83633413074887,9.83633413074887,0.0,0.0,0.0,0.0,0.0,2.7920898726303705,0.0,0.8663610005404685,8.267457831785002,9.83633413074887,10.702695131289339,20.895881835164243
76,10.637878165372548,10.637878165372548,10.637878165372548,0.0,0.0,0.0,0.0,0.0,3.4406091918902035,0.0,0.08313197544195816,7.410431631199916,10.637878165372548,10.721010140814506,21.488918988462668
77,10.350986666700145,10.350986666700145,10.350986666700145,0.0,0.0,0.0,0.0,0.0,3.5336407041479845,0.0,0.05575465354755238,7.3830543093055105,10.350986666700145,10.406741320247697,21.26768168015364
78,10.596173146645206,10.596173146645206,10.596173146645206,0.0,0.0,0.0,0.0,0.0,3.590698951803965,0.0,0.0,6.993574801131089,10.596173146645206,10.596173146645206,21.18044689958026
79,10.044409873317285,10.044409873317285,10.044409873317285,0.0,0.0,0.0,0.0,0.0,3.590698951803965,0.0,0.0,6.171803866832818,10.044409873317285,10.044409873317285,19.806912691954068
80,10.007335250121175,10.007335250121175,10.007335250121175,0.0,0.0,0.0,0.0,0.0,2.315964939747616,0.0,0.0,5.146286763712347,10.007335250121175,10.007335250121175,17.469586953581135
81,9.786452421690317,9.786452421690317,9.786452421690317,0.0,0.0,0.0,0.0,0.0,0.6633319543307223,0.0,0.0,3.84053180721547,9.786452421690317,9.786452421690317,14.29031618323651
82,9.594679983514665,9.594679983514665,9.594679983514665,0.0,0.0,0.0,0.0,0.0,0.9633564480648857,0.0,0.0,3.5388352853886715,9.594679983514665,9.594679983514665,14.096871716968222
83,9.552915544943744,9.552915544943744,9.552915544943744,0.0,0.0,0.0,0.0,0.0,1.1668922829042927,0.0,0.0,4.43454716106374,9.552915544943744,9.552915544943744,15.154354988911777
84,9.056131505430534,9.056131505430534,9.056131505430534,0.0,0.0,0.0,0.0,0.0,1.1345264776458066,0.0,0.0,4.282717021518444,9.056131505430534,9.056131505430534,14.473375004594784
85,8.576827911278219,8.576827911278219,8.576827911278219,0.0,0.0,0.0,0.0,0.0,0.9805322456608607,0.0,0.0,4.337712199371037,8.576827911278219,8.576827911278219,13.895072356310116
86,10.00608871306033,10.00608871306033,10.00608871306033,0.0,0.0,0.0,0.0,0.0,1.130165353873096,0.0,0.0,3.8935761141925695,10.00608871306033,10.00608871306033,15.029830181125996
87,10.11090323399461,10.11090323399461,10.11090323399461,0.0,0.0,0.0,0.0,0.0,0.6555689790004635,0.0,0.0,3.5493316695897015,10.11090323399461,10.11090323399461,14.315803882584776
88,10.412855013454413,10.412855013454413,10.412855013454413,0.0,0.0,0.0,0.0,0.0,0.677391684853923,0.0,0.0,3.3308669279872234,10.412855013454413,10.412855013454413,14.42111362629556
89,10.488216629401292,10.488216629401292,10.488216629401292,0.0,0.0,0.0,0.0,0.0,0.8259636853182855,0.0,0.0,3.133804419121521,10.488216629401292,10.488216629401292,14.447984733841098
90,10.488216629401292,10.488216629401292,10.488216629401292,0.0,0.0,0.0,0.0,0.0,0.9045270363133611,0.0,0.0,3.4305493017597115,10.488216629401292,10.488216629401292,14.823292967474364
91,11.081130485762971,11.081130485762971,11.081130485762971,0.0,0.0,0.0,0.0,0.0,0.9045270363133611,0.0,0.0,4.657685341300706,11.081130485762971,11.081130485762971,16.643342863377036
