,net_carbon_outflux,net_carbon_outflux,net_carbon_outflux,net_carbon_outflux_with_sediment_storage,net_carbon_outflux_with_sediment_storage,net_carbon_outflux_with_sediment_storage,net_carbon_outflux_with_sediment_storage_biased,net_carbon_outflux_with_sediment_storage_biased,net_carbon_outflux_with_sediment_storage_biased,ratschbacher_net_carbon_outflux,ratschbacher_net_carbon_outflux,ratschbacher_net_carbon_outflux
,min,mean,max,min,mean,max,min,mean,max,min,mean,max
Age (Ma),,,,,,,,,,,,
39,58.64336187921814,97.4570898416036,137.03136526501396,42.174682069218136,78.9189419016036,116.42374933501395,42.174682069218136,78.9189419016036,116.42374933501395,-2.958975411297601,13.584141491128257,27.400021826075843
40,56.75436018174285,92.57710140494757,133.95786724182457,41.04203074174285,74.88635211494757,114.28869835182456,41.04203074174285,74.88635211494757,114.28869835182456,-2.9976012748317515,13.424436726972893,27.18953071853774
41,45.10048231148428,83.51968079572347,124.8021786290389,31.980051261484277,68.76288861572347,108.4087558790389,31.980051261484277,68.76288861572347,108.4087558790389,-3.4255573473600407,12.875638740211414,26.671369910449982
42,45.13594815483959,82.20020161246923,121.35487613988012,32.89352030483959,68.42872394246923,106.05459932988012,32.89352030483959,68.42872394246923,106.05459932988012,-3.2271620696840557,13.071681091169424,26.919880660902585
43,45.14878119110781,81.81878075966972,121.25947675900545,33.91802448110781,69.18664650966971,107.22596453900545,33.91802448110781,69.18664650966971,107.22596453900545,-3.168724010316403,13.153307824960159,26.921800217240154
44,45.28861279727323,81.89652333627068,121.43374526368893,34.92176044727323,70.23609172627067,108.47973398368893,34.92176044727323,70.23609172627067,108.47973398368893,-3.020857245942274,13.378849143699497,27.081972111862754
45,45.00294227011007,81.66065304861867,121.28571268166063,35.48084303711007,70.94932747861867,109.38516044166063,35.48084303711007,70.94932747861867,109.38516044166063,-3.1779151233623324,13.29077759818584,27.0358871908255
46,50.985878166284564,81.6966418136515,121.39618353946466,42.329424318284566,71.95907311565149,110.57749968946466,42.329424318284566,71.95907311565149,110.57749968946466,-3.7011010641530575,13.161358890262917,26.766643988969008
47,50.05399902791107,82.32259809189429,118.63375787087139,42.305373054911065,73.6071566038943,108.95150059487139,42.305373054911065,73.6071566038943,108.95150059487139,-4.526460298202707,12.636740611163134,26.469874804437048
48,51.77684271034337,84.32627280260208,121.42505546994576,44.559934912343365,76.20434338660208,112.39810446994576,44.559934912343365,76.20434338660208,112.39810446994576,-2.8038056651136003,14.989541321555265,29.273220778083136
49,53.205553612102605,85.37616677533211,128.86389616271828,46.7521876061026,78.1140148363321,120.79295808471828,46.7521876061026,78.1140148363321,120.79295808471828,-2.6298893119999605,15.993181357264127,29.704256730681223
50,53.85608629325235,85.58387468081696,128.89351529061005,47.986919811252356,78.98168430881697,121.55830141461006,47.986919811252356,78.98168430881697,121.55830141461006,-2.043421040830225,16.3769348359747,29.683764699674995
51,53.87123671058022,85.8027267271181,128.99576911123836,48.980264642580224,80.3009014171181,122.88309088123836,48.980264642580224,80.3009014171181,122.88309088123836,-1.495753963579503,16.777605064094026,30.332488431308143
52,52.944339832666934,86.02552087626486,129.30841053368118,48.081161263666935,80.55580910126486,123.23216588868118,48.081161263666935,80.55580910126486,123.23216588868118,-1.1658899669946479,17.182217395058977,31.114005556884983
53,51.51569143566558,85.39145999500835,128.6524306818755,46.53252928266558,79.78378845500835,122.4202495818755,46.53252928266558,79.78378845500835,122.4202495818755,-1.6090320173380377,16.71625265849547,30.77818323072829
54,50.02654748878565,84.82896339102015,122.56753203611444,44.85122814878565,79.00653439602016,116.09799342611444,44.85122814878565,79.00653439602016,116.09799342611444,-1.8584638769493154,16.511131886734375,31.210655134984222
55,44.3147375695942,76.36824908518582,120.2210039353038,38.9211368795942,70.29645261518583,113.4710117053038,38.9211368795942,70.29645261518583,113.4710117053038,-1.9302813946549406,16.75571747787135,31.559234415752286
56,43.219748684778374,74.0857919963548,118.40447935233341,37.89563856977837,68.0926919313548,111.7423893523334,37.89563856977837,68.0926919313548,111.7423893523334,-1.55451062566857,17.153719552653634,31.537633005814364
57,31.84756320396164,59.98854037950618,106.12349221136117,26.57107508396164,54.04886495950618,99.52062952136117,26.57107508396164,54.04886495950618,99.52062952136117,-1.8233664014536828,16.504845592329097,31.572927562733057
58,28.415356884060138,57.119119805418435,103.72723489422381,23.25390928406014,51.313761965418436,97.27796669922381,23.25390928406014,51.313761965418436,97.27796669922381,-4.9813744353131,13.810973607583023,29.48766018341267
59,27.926655583146697,56.949006856957126,103.56457896529136,22.9009508381467,51.29388848695713,97.28004732529136,22.9009508381467,51.29388848695713,97.28004732529136,-4.968730505376968,13.816409248463408,29.85750303635716
60,27.791154665384,56.89373463235074,104.48960754458204,22.629707065384,51.08837679235074,98.04033934958204,22.629707065384,51.08837679235074,98.04033934958204,-5.824394685185943,13.931533088582803,30.093521904628915
61,22.741064741401757,56.58168955578488,104.49570863756931,17.57961714140176,50.77633171578488,98.0464404425693,17.57961714140176,50.77633171578488,98.0464404425693,-6.2837069323686165,13.786589839693178,29.872267694318452
